2.4085735532972548,0.0,0.0,0.0,42.44800334506564,0.152824,0.20669
2.415153053071764,0.0,0.0,0.0,42.80849740770128,0.16791,0.20669
2.418599451912774,0.0,0.0,0.0,42.590603298611114,0.162827,0.20669
2.4135943200853136,0.0,0.0,0.0,42.478778796725805,0.156842,0.20669
2.4135237375895184,0.0,0.0,0.0,42.857367197672524,0.155448,0.20669
2.4121233039432104,0.0,0.0,0.0,42.441984515719945,0.152497,0.20669
2.4197442319658067,0.0,0.0,0.0,42.618027708265515,0.148807,0.20669
2.427091296513875,0.0,0.0,0.0,43.30537456936307,0.162417,0.20669
2.411101224687364,0.0,0.0,0.0,42.9861939324273,0.139624,0.20669
2.417978943718804,0.0,0.0,0.0,42.112823486328125,0.136099,0.20669
2.4153575950198705,0.0,0.0,0.0,41.760316891140405,0.159056,0.20669
2.4246220694647893,0.0,0.0,0.0,41.86193262736003,0.149053,0.20669
2.42736021677653,0.0,0.0,0.0,42.340444013807506,0.159957,0.20669
2.4354760222964815,0.0,0.0,0.0,41.900914679633246,0.143396,0.20669
2.4201797909206815,0.0,0.0,0.0,41.50213088989258,0.150447,0.20669
2.416458813349406,0.0,0.0,0.0,42.37948989868164,0.147249,0.20669
2.4238166597154405,0.0,0.0,0.0,42.16882264879015,0.152251,0.20669
2.4238307211134167,0.0,0.0,0.0,42.116047075059676,0.150857,0.20669
2.4294809871249727,0.0,0.0,0.0,41.41740247938368,0.157908,0.20669
2.42425709300571,0.0,0.0,0.0,41.71246706644694,0.143068,0.20669
2.4250693321228027,0.0,0.0,0.0,42.34544516669379,0.14397,0.20669
2.4284308168623183,0.0,0.0,0.0,41.924339803059894,0.148479,0.20669
2.434700584411621,0.0,0.0,0.0,41.820137871636284,0.151349,0.20669
2.433507373597887,0.0,0.0,0.0,42.66265839470758,0.152579,0.20669
2.4462372885810004,0.0,0.0,0.0,41.305595609876846,0.151103,0.20669
2.4378676467471654,0.0,0.0,0.0,41.81736577351888,0.142494,0.20669
2.437582238515218,0.0,0.0,0.0,41.37402445475261,0.162663,0.20669
2.4329160266452368,0.0,0.0,0.0,41.695451185438365,0.152415,0.20669
2.4404387527041966,0.0,0.0,0.0,41.321759372287325,0.14356,0.20669
2.4425820138719345,0.0,0.0,0.0,41.627444966634116,0.14479,0.20669
2.446915456983778,0.0,0.0,0.0,41.050774298773874,0.135771,0.20669
2.431799703174167,0.0,0.0,0.0,41.40060289171007,0.139788,0.20669
2.464475329717,0.0,0.0,0.0,41.388235643174916,0.151677,0.20669
2.44469526608785,0.0,0.0,0.0,41.80783284505208,0.144708,0.20669
2.452495410707262,0.0,0.0,0.0,41.953971566094296,0.149135,0.20669
2.458086045583089,0.0,0.0,0.0,41.12816619873047,0.152333,0.20669
2.4526427745819093,0.0,0.0,0.0,41.86656265258789,0.152333,0.20669
2.4557536125183104,0.0,0.0,0.0,40.8698801252577,0.143314,0.20669
2.4589135117001004,0.0,0.0,0.0,41.16503228081597,0.150119,0.20669
2.467461797926161,0.0,0.0,0.0,41.38236198425293,0.145364,0.20669
2.458543793360392,0.0,0.0,0.0,41.65500208536784,0.1452,0.20669
2.4579487641652427,0.0,0.0,0.0,41.29264975653754,0.145528,0.20669
2.455808851453993,0.0,0.0,0.0,41.20739932590061,0.144216,0.20669
2.459426434834798,0.0,0.0,0.0,41.243241712782115,0.145118,0.20669
2.469154198964437,0.0,0.0,0.0,41.47294862535265,0.144708,0.20669
2.507768307791816,0.0,0.0,0.0,41.45406036376953,0.146675,0.20669
2.460729482438829,0.0,0.0,0.0,40.79077351888021,0.145446,0.20669
2.453917164272732,0.0,0.0,0.0,40.989987733629015,0.147413,0.20669
2.46278322007921,0.0,0.0,0.0,41.48065473768446,0.148397,0.20669
2.453682544496324,0.0,0.0,0.0,41.095009909735786,0.137165,0.20669
2.4752993795606826,0.0,0.0,0.0,41.153114785088434,0.143232,0.20669
2.4563166353437635,0.0,0.0,0.0,41.4529714372423,0.139297,0.20669
2.484156009886,0.0,0.0,0.0,40.78379847208659,0.126343,0.20669
2.454898558722602,0.0,0.0,0.0,40.90159975687663,0.143642,0.20669
2.481089856889513,0.0,0.0,0.0,40.8270689646403,0.141838,0.20669
2.465117359161377,0.0,0.0,0.0,41.408898501926,0.141592,0.20669
2.467032464345296,0.0,0.0,0.0,41.37409392462836,0.138231,0.20669
2.469145435757107,0.0,0.0,0.0,40.885059441460506,0.139297,0.20669
2.4725607342190212,0.0,0.0,0.0,40.80533451504178,0.145528,0.20669
2.4855667114257813,0.0,0.0,0.0,40.45036790635851,0.147331,0.20669
2.4873569117652043,0.0,0.0,0.0,40.64649569193522,0.150447,0.20669
2.4721656375461154,0.0,0.0,0.0,40.98423987494574,0.145856,0.20669
2.470910268359714,0.0,0.0,0.0,41.14873563978407,0.14479,0.20669
2.479463815689087,0.0,0.0,0.0,41.09267463684082,0.143724,0.20669
2.482145728005303,0.0,0.0,0.0,40.747184880574544,0.146265,0.20669
2.4804999086591932,0.0,0.0,0.0,40.84774551391602,0.144626,0.20669
2.4794353697035048,0.0,0.0,0.0,40.70960680643717,0.14315,0.20669
2.4863190597958034,0.0,0.0,0.0,40.88913883633084,0.148315,0.20669
2.485573821597629,0.0,0.0,0.0,41.20006514655219,0.142084,0.20669
2.472236564424303,0.0,0.0,0.0,40.7511897193061,0.139379,0.20669
2.4858984258439807,0.0,0.0,0.0,40.29642783270942,0.135525,0.20669
2.4893158859676783,0.0,0.0,0.0,40.37291276719835,0.142576,0.20669
2.482915465037028,0.0,0.0,0.0,40.64682879977756,0.142576,0.20669
2.4819768057929146,0.0,0.0,0.0,40.24905060662164,0.14479,0.20669
2.489686706331041,0.0,0.0,0.0,40.630374908447266,0.141346,0.20669
2.49497643576728,0.0,0.0,0.0,40.47195650736491,0.149217,0.20669
2.4934034771389433,0.0,0.0,0.0,40.51956375969781,0.14397,0.20669
2.4887944115532767,0.0,0.0,0.0,40.744856643676755,0.145118,0.20669
2.4870216528574627,0.0,0.0,0.0,40.414606391059024,0.146921,0.20669
2.494756179385715,0.0,0.0,0.0,40.21663233439128,0.145282,0.20669
2.4955391354031033,0.0,0.0,0.0,40.41959003872341,0.145528,0.20669
2.4924198892381457,0.0,0.0,0.0,40.95272818671332,0.142904,0.20669
2.4893704732259114,0.0,0.0,0.0,40.09081403944227,0.144544,0.20669
2.4848127047220867,0.0,0.0,0.0,40.27992528279622,0.141838,0.20669
2.4982381025950113,0.0,0.0,0.0,40.57333963182237,0.14438,0.20669
2.502962737613254,0.0,0.0,0.0,40.37740130954319,0.144626,0.20669
2.4945163249969484,0.0,0.0,0.0,39.73206193712023,0.139788,0.20669
2.503472720252143,0.0,0.0,0.0,40.38374197218153,0.143642,0.20669
2.4947288036346436,0.0,0.0,0.0,40.028179507785374,0.140198,0.20669
2.496428627438015,0.0,0.0,0.0,39.7028813680013,0.14192,0.20669
2.4898497263590493,0.0,0.0,0.0,40.551962195502384,0.142986,0.20669
2.493343628777398,0.0,0.0,0.0,40.684661865234375,0.140608,0.20669
2.499989800983005,0.0,0.0,0.0,40.085411114162866,0.141428,0.20669
2.5009353319803873,0.0,0.0,0.0,40.46329188876682,0.139461,0.20669
2.511851093504164,0.0,0.0,0.0,40.28470704820421,0.144052,0.20669
2.5158714559343127,0.0,0.0,0.0,40.213265652126736,0.137657,0.20669
2.5093096203274197,0.0,0.0,0.0,39.81395568847656,0.143806,0.20669
2.503821023305257,0.0,0.0,0.0,40.109201982286244,0.135361,0.20669
2.5053519672817655,0.0,0.0,0.0,40.403678809271916,0.142658,0.20669
2.5100241396162244,0.0,0.0,0.0,39.85012092590332,0.146102,0.20669
2.523741134007772,0.0,0.0,0.0,40.102367570665145,0.138067,0.20669
2.515962251027425,0.0,0.0,0.0,39.63673714531792,0.14397,0.20669
2.5122963322533503,0.0,0.0,0.0,39.771978844536676,0.136427,0.20669
2.5036309878031413,0.0,0.0,0.0,40.105921808878584,0.144298,0.20669
2.5530464861128066,0.0,0.0,0.0,40.20119433932834,0.141674,0.20669
2.5089417033725314,0.0,0.0,0.0,39.516589652167426,0.140116,0.20669
2.5048701021406385,0.0,0.0,0.0,39.90119459364149,0.137575,0.20669
2.516087542639838,0.0,0.0,0.0,39.78516951666938,0.1452,0.20669
2.5077151828342013,0.0,0.0,0.0,40.241869650946725,0.145856,0.20669
2.4992738405863446,0.0,0.0,0.0,39.77725601196289,0.146511,0.20669
2.5032292630937363,0.0,0.0,0.0,40.26594407823351,0.140198,0.20669
2.501478264066908,0.0,0.0,0.0,39.47811673482259,0.135771,0.20669
2.505270179112752,0.0,0.0,0.0,39.61167907714844,0.111503,0.20669
2.4935668415493435,0.0,0.0,0.0,40.14566268920898,0.143396,0.20669
2.5144149515363905,0.0,0.0,0.0,39.73249965243869,0.133229,0.20669
2.5149887826707626,0.0,0.0,0.0,40.35977520412869,0.144462,0.20669
2.508146036995782,0.0,0.0,0.0,39.2157351175944,0.146675,0.20669
2.508551915486654,0.0,0.0,0.0,39.85126469930013,0.141346,0.20669
2.5122193813323976,0.0,0.0,0.0,39.397668329874676,0.144462,0.20669
2.508177704281277,0.0,0.0,0.0,39.78298882378472,0.142002,0.20669
2.5034022119310166,0.0,0.0,0.0,39.86425255669488,0.13036,0.20669
2.5156528366936577,0.0,0.0,0.0,39.63609856499566,0.136345,0.20669
2.5071309513515896,0.0,0.0,0.0,39.13284806145562,0.145856,0.20669
2.510049099392361,0.0,0.0,0.0,39.79700796339247,0.137411,0.20669
2.5060968028174506,0.0,0.0,0.0,39.63890999688043,0.142248,0.20669
2.504691081576877,0.0,0.0,0.0,39.739077716403536,0.138395,0.20669
2.5121171368492976,0.0,0.0,0.0,39.38668433295356,0.137985,0.20669
2.513225285212199,0.0,0.0,0.0,39.5460380130344,0.134131,0.20669
2.5100153817070856,0.0,0.0,0.0,39.07853071424696,0.145364,0.20669
2.5135070376926,0.0,0.0,0.0,39.30343725416395,0.11675,0.20669
2.510481516520182,0.0,0.0,0.0,38.842864735921225,0.144462,0.20669
2.5123572879367404,0.0,0.0,0.0,39.733698187934024,0.143724,0.20669
2.4912040922376844,0.0,0.0,0.0,39.66270489162869,0.14438,0.20669
2.4906015819973417,0.0,0.0,0.0,39.77753134833442,0.147003,0.20669
2.491775072945489,0.0,0.0,0.0,39.76241120232476,0.144052,0.20669
2.489394579993354,0.0,0.0,0.0,39.45172619289822,0.1452,0.20669
2.496555397245619,0.0,0.0,0.0,39.20572386847602,0.146183,0.20669
2.5003519323137073,0.0,0.0,0.0,39.31209487915039,0.146593,0.20669
2.5058276070488823,0.0,0.0,0.0,39.231919352213545,0.133639,0.20669
2.5155018859439426,0.0,0.0,0.0,39.678243213229706,0.132164,0.20669
2.4934951941172283,0.0,0.0,0.0,39.320402230156795,0.13077,0.20669
2.5031062338087295,0.0,0.0,0.0,39.35633655124241,0.146511,0.20669
2.5020600901709664,0.0,0.0,0.0,39.12529945373535,0.130688,0.20669
2.493845017751058,0.0,0.0,0.0,39.660028500027124,0.141018,0.20669
2.4998694048987495,0.0,0.0,0.0,38.76626620822483,0.145528,0.20669
2.4949062347412108,0.0,0.0,0.0,39.18138181898329,0.145282,0.20669
2.50138644112481,0.0,0.0,0.0,39.68554763793945,0.148643,0.20669
2.4980156898498533,0.0,0.0,0.0,39.06316062079536,0.133639,0.20669
2.503221395280626,0.0,0.0,0.0,39.32919591267903,0.141592,0.20669
2.495958179897732,0.0,0.0,0.0,39.279646174112955,0.141428,0.20669
2.509142610761854,0.0,0.0,0.0,39.11759457058377,0.144708,0.20669
2.506720463434855,0.0,0.0,0.0,39.09746916029189,0.147741,0.20669
2.493431101904975,0.0,0.0,0.0,38.822128465440535,0.147577,0.20669
2.504770803451538,0.0,0.0,0.0,39.155257034301755,0.14602,0.20669
2.500836737950643,0.0,0.0,0.0,39.204903750949434,0.143806,0.20669
2.497883425818549,0.0,0.0,0.0,38.94688898722331,0.144954,0.20669
2.495991351869371,0.0,0.0,0.0,38.94967481825087,0.1452,0.20669
2.5053377628326414,0.0,0.0,0.0,38.913319481743706,0.144872,0.20669
2.4947473155127633,0.0,0.0,0.0,39.279717763264976,0.144462,0.20669
2.5016785992516413,0.0,0.0,0.0,38.80166541205512,0.133639,0.20669
2.4977275159623886,0.0,0.0,0.0,39.20699674818251,0.146593,0.20669
2.5015628814697264,0.0,0.0,0.0,39.201362652248804,0.144872,0.20669
2.498093785179986,0.0,0.0,0.0,38.97840724521213,0.146102,0.20669
2.5101958327823217,0.0,0.0,0.0,39.12029554578993,0.137165,0.20669
2.5080927107069226,0.0,0.0,0.0,38.82694943745931,0.138067,0.20669
2.495723263422648,0.0,0.0,0.0,38.9531622144911,0.141838,0.20669
2.5241423183017306,0.0,0.0,0.0,38.95780241224501,0.145282,0.20669
2.5034632682800293,0.0,0.0,0.0,39.24694510565864,0.131508,0.20669
2.500091309017605,0.0,0.0,0.0,39.04884668986003,0.144052,0.20669
2.5005297713809544,0.0,0.0,0.0,38.79559661017524,0.14479,0.20669
2.494608105553521,0.0,0.0,0.0,38.95404535929362,0.1452,0.20669
2.5105356216430663,0.0,0.0,0.0,38.823638110690645,0.125195,0.20669
2.5112148814731174,0.0,0.0,0.0,38.912388780381946,0.146347,0.20669
2.4953931702507868,0.0,0.0,0.0,39.18229217529297,0.138231,0.20669
2.5034932719336616,0.0,0.0,0.0,39.098272238837346,0.137739,0.20669
2.502564769321018,0.0,0.0,0.0,38.55575387742784,0.144544,0.20669
2.4836840947469074,0.0,0.0,0.0,38.47809541490343,0.138067,0.20669
2.506858820385403,0.0,0.0,0.0,38.92948845757378,0.135853,0.20669
2.4917014598846436,0.0,0.0,0.0,38.91030527750651,0.147331,0.20669
2.507761557896932,0.0,0.0,0.0,38.80708673265245,0.135853,0.20669
2.5053094810909693,0.0,0.0,0.0,38.6978641933865,0.147823,0.20669
2.4853515360090466,0.0,0.0,0.0,38.58534910413954,0.147987,0.20669
2.4929425769382054,0.0,0.0,0.0,38.447998682657875,0.148479,0.20669
2.497248199250963,0.0,0.0,0.0,38.67045500013563,0.149709,0.20669
2.4901664945814344,0.0,0.0,0.0,38.74928198920356,0.146593,0.20669
2.489164564344618,0.0,0.0,0.0,38.83060904608833,0.142658,0.20669
2.504952515496148,0.0,0.0,0.0,38.76170624627007,0.147823,0.20669
2.4897318945990667,0.0,0.0,0.0,38.652129321628145,0.144134,0.20669
2.4975645224253338,0.0,0.0,0.0,38.75679329766167,0.145938,0.20669
2.494493039449056,0.0,0.0,0.0,38.696956125895184,0.146675,0.20669
2.486112594604492,0.0,0.0,0.0,38.46513379414876,0.144134,0.20669
2.500609302520752,0.0,0.0,0.0,38.800873565673825,0.145118,0.20669
2.495124864578247,0.0,0.0,0.0,38.57939703199599,0.147905,0.20669
2.4881844997406004,0.0,0.0,0.0,38.4652759552002,0.145036,0.20669
2.4920467376708983,0.0,0.0,0.0,38.51773486667209,0.13282,0.20669
2.5002595477634006,0.0,0.0,0.0,38.88138330247667,0.133885,0.20669
2.4981843683454725,0.0,0.0,0.0,38.78147455851237,0.138395,0.20669
2.4955561478932697,0.0,0.0,0.0,38.66010047064887,0.139706,0.20669
2.4885001182556152,0.0,0.0,0.0,38.44321534898546,0.147987,0.20669
2.4996028317345513,0.0,0.0,0.0,38.291868930392795,0.132328,0.20669
2.4948836167653403,0.0,0.0,0.0,38.40652592976888,0.139133,0.20669
2.4952519045935735,0.0,0.0,0.0,38.47826550801595,0.138969,0.20669
2.4956374062432185,0.0,0.0,0.0,38.653025436401364,0.145446,0.20669
2.4911328474680583,0.0,0.0,0.0,38.74472160339356,0.14561,0.20669
2.4845267189873588,0.0,0.0,0.0,39.013082885742186,0.146675,0.20669
2.48495913611518,0.0,0.0,0.0,38.41280051337348,0.140444,0.20669
2.4943048530154757,0.0,0.0,0.0,38.10997831556532,0.144216,0.20669
2.4813370068868,0.0,0.0,0.0,38.46895099216037,0.145364,0.20669
2.4967040591769747,0.0,0.0,0.0,38.52744466993544,0.147495,0.20669
2.493299055099487,0.0,0.0,0.0,38.80140266418457,0.149545,0.20669
2.501088354322645,0.0,0.0,0.0,38.36487604777018,0.136181,0.20669
2.479147709740533,0.0,0.0,0.0,38.398507563273114,0.144216,0.20669
2.4874290042453344,0.0,0.0,0.0,38.54356600443522,0.147823,0.20669
2.4945760567982993,0.0,0.0,0.0,38.47600877549913,0.14561,0.20669
2.4981136957804364,0.0,0.0,0.0,38.790542899237735,0.149135,0.20669
2.488462813695272,0.0,0.0,0.0,38.32635909186469,0.145528,0.20669
2.493453534444173,0.0,0.0,0.0,38.300471750895184,0.146429,0.20669
2.4874510447184246,0.0,0.0,0.0,38.80602162679036,0.143314,0.20669
2.491645860671997,0.0,0.0,0.0,38.17118335300022,0.14561,0.20669
2.493174574110243,0.0,0.0,0.0,38.583123991224504,0.146675,0.20669
2.486085473166572,0.0,0.0,0.0,38.31473049587674,0.147823,0.20669
2.4898658116658527,0.0,0.0,0.0,38.68587489657932,0.146265,0.20669
2.4806791570451523,0.0,0.0,0.0,38.571577877468535,0.147249,0.20669
2.49290173318651,0.0,0.0,0.0,38.449260542127824,0.145856,0.20669
2.496000893910726,0.0,0.0,0.0,38.27721701727973,0.148725,0.20669
2.485922087563409,0.0,0.0,0.0,38.03713760375977,0.147331,0.20669
2.478156418270535,0.0,0.0,0.0,38.158317184448244,0.148233,0.20669
2.532080544365777,0.0,0.0,0.0,38.75265562269423,0.150365,0.20669
2.4908765845828587,0.0,0.0,0.0,38.32445085313585,0.148971,0.20669
2.4848329650031196,0.0,0.0,0.0,38.313317955864804,0.149545,0.20669
2.4808047930399577,0.0,0.0,0.0,38.43426700168186,0.147167,0.20669
2.482982036802504,0.0,0.0,0.0,38.434700944688586,0.146511,0.20669
train_epoch,300
batch_size,64
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/res0res0
log_root,../output/logs/res0
modal,multi
model_name,hsi_lidarres0
log_name,hsi_lidarres0
backbone,couple_cross_fc
patch_size,7
p,"[0, 0]"
location,after
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
l1_loss,0.003
gama,1.003
osc,0.8
t_max,2.0
gpu,1
version,0
loss_num,3
figure_root,../output/depose/res0
vis_interval,50
identity,res0
threshold,0.0
lambda0,1
lambda1,0.5
lambda2,0.5
lidar_lambda,1
use_md_loss,True
use_id_loss,False
use_intra_loss,False
use_drfuse_loss,False
name,hsi_lidarres0
train_epoch,300
batch_size,64
lr,0.0005
lr_warmup,True
total_epoch,5
lr_decrease,cos
mixup,False
mixup_alpha,0.2
weight_decay,0.001
momentum,0.9
class_num,15
retrain,False
log_interval,10
save_interval,10
model_root,../output/models/res0res0
log_root,../output/logs/res0
modal,multi
model_name,hsi_lidarres0
log_name,hsi_lidarres0
backbone,couple_cross_fc
patch_size,7
p,"[0, 0]"
location,after
labma_unimodal,1.0
data_root,../data/Huston2013
pair_modalities,"['hsi', 'lidar']"
l1_loss,0.003
gama,1.003
osc,0.8
t_max,2.0
gpu,1
version,0
loss_num,3
figure_root,../output/depose/res0
vis_interval,50
identity,res0
threshold,0.0
lambda0,0.8
lambda1,0.3
lambda2,0.2
lidar_lambda,0.8
use_md_loss,True
use_id_loss,False
use_intra_loss,False
use_drfuse_loss,False
name,hsi_lidarres0
0.0,0.0,0.0,0.0,0.0,0.03878,0
2.696046659681532,0.0,0.0,0.0,19.23864133622911,0.013856,0
2.675964593887329,0.0,0.0,0.0,8.990540684594048,0.052062,0
2.663514428668552,0.0,0.0,0.0,5.017790524164836,0.085185,0
2.650808413823446,0.0,0.0,0.0,3.381637896431817,0.16668,0
2.6388280338711207,0.0,0.0,0.0,2.500384134716458,0.192752,0
2.627743763393826,0.0,0.0,0.0,1.8935160822338528,0.196114,0.196114
2.6144713030921087,0.0,0.0,0.0,1.5875328461329141,0.217185,0.217185
2.5969751358032225,0.0,0.0,0.0,1.4315384123060437,0.149299,0.217185
2.5774044672648113,0.0,0.0,0.0,1.3158417834175957,0.133721,0.217185
2.5528523710038926,0.0,0.0,0.0,1.2240163803100585,0.131508,0.217185
2.523561339908176,0.0,0.0,0.0,1.1803778542412653,0.173239,0.217185
2.496477720472548,0.0,0.0,0.0,1.1322605106565686,0.201689,0.217185
2.467926549911499,0.0,0.0,0.0,1.1066218813260396,0.159301,0.217185
2.440924088160197,0.0,0.0,0.0,1.059128705660502,0.141264,0.217185
2.418965901268853,0.0,0.0,0.0,1.045535511440701,0.165205,0.217185
2.4068631913926866,0.0,0.0,0.0,1.0184900204340617,0.225219,0.225219
2.388771147198147,0.0,0.0,0.0,0.9827503985828824,0.192014,0.225219
2.3681698905097113,0.0,0.0,0.0,0.9755967802471585,0.176437,0.225219
